_id,,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
631b303774b46bf77a236994,67,162921,gp:AOqpTOEgl8xWAjG74XlKOZnbNawq9UPxA5hSp_-7jDphTaSgVjRudxCpyWRKva4g5nLNuXFwyt-CJQ3keODA4Q,THEO,https://play-lh.googleusercontent.com/a-/AOh14GgBbBQdPvDARxwF6Dp-QdKncIQYhKOSuXdcUeAM7g,Fantastic app love it heaps dedicated tiktoker here with 690+ videos,5,9,23.3.4,2022-02-24T19:12:53.000Z,"Hi, thanks for the high rating. TikTok team will continue to work hard to bring you a better experience. Your support is highly appreciated! Thanks, TikTok Team.",2021-04-12T08:48:30.000Z
631b303774b46bf77a236995,68,160808,gp:AOqpTOH92AeMmtcOlR-8UpMGe7mdKOMk1MdfSr-8QyM2bG84CNQWciW9drJbB3O5UjcZ2wHzkv6_a2iX8Oof_A,SrBeetleVase,https://play-lh.googleusercontent.com/a-/AOh14GgZxPpnQ5l0sW20xifP2gYGcn2YaH9SXTCJQLjA,full of predators ,2,0,17.5.5,2022-02-25T10:09:52.000Z,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback, thanks for your support!",2020-03-19T05:41:00.000Z
631b303774b46bf77a236996,69,155302,gp:AOqpTOGx7kqd2A8FKMM-F-g_Xu5yTXrJL6787sT22Q2CrCE6vs6JG5Uq6xS8mtEgcL1ksgOC6QnzBkKTGPOt7A,Jose Escalante,https://play-lh.googleusercontent.com/a/AATXAJwwuZsyPd0F186Fdy1sLBvk9T2iM0sag3adkEtE=mo,"I'm trying to put a video in reverse time and also add text. I go to set the duration where I want the text to be on my video but it doesn't stay there when I go to finish the download process. This is getting extremely annoying and not sure how to fix the problem. Never had this issue before and now this app is pissing me off...Please help before I decide to delete the app!",3,365,23.3.4,2022-02-26T17:36:55.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:48:23.000Z
631b303774b46bf77a236997,70,154788,gp:AOqpTOFYpDuXjD2TtepGbO63TnYaPe6SVhQ9B5Fc-X1ZoaqeMTaV2kKqvKfSVLHNyupDeu9F9AM-dr5hMRLb3g,Kameltose,https://play-lh.googleusercontent.com/a-/AOh14Gh2_Tp59Uf_Ilj-rzLX-zf457hZb9myc3jgqygyrFA,,4,0,21.7.9,2022-02-26T21:06:09.000Z,"Hi, 

Thanks for your valuable feedback!
 Please contact us through our APP as following:
1. Go to your Profile page
2. Tap on the button on the top right corner
3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page",2019-06-30T04:02:17.000Z
631b303774b46bf77a236998,71,152020,gp:AOqpTOHELp4u7bHVn2_hZcIi-iUOTW_KFSrw9gsFXS_jc_QKouQ_lClFsIXsvsHBJB0VHweDo55FLrmy01HeOQ,Dominique,https://play-lh.googleusercontent.com/a-/AOh14GhDolArlK9BdhpTRlTqm5oFEml30MlGttMYlAJ1qg,"I would give it 5 stars if there were some way to search/find a video within your 'favorites.' It's super annoying trying to show a video to a friend and being unable to find it because you have to scroll *endlessly* through saved videos. Also, there needs to be a scroll bar in your favorite section so you can easily reach your first favorite video.",3,1392,23.3.4,2022-02-27T12:55:25.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-06T12:42:14.000Z
631b303774b46bf77a236999,72,151526,gp:AOqpTOFKQtjk6kg7EvWf6kvjW-Lgc1VF6ZqYxmLcR0zGsYNQE_Fhx4Hij0jcU6fb7Ozk-Vm-B6deKQ4JsS1-Nw,Md Faruk Mozumdar Md Faruk mozumdar,https://play-lh.googleusercontent.com/a-/AOh14GiTb72_agxM8qZEke9_NKE4ZpYbJM2D2Grm0NzkZQ,"Spectacular! very amazing also, l really really like it. there is reeally cool stuff om it! and when I first got on tik tok I thought it was really nothing,but then I started to go no it more amd more and I loved it now! so think more people should go no this app its really cool trust me! this app is very amazing,,, Plz may video views!!!! lively tik tok plz my video views !!!",5,389,22.7.4,2022-02-27T14:55:20.000Z,"Hi, thanks for the high rating, TikTok team will continue to work hard to bring you a better experience! Your support is highly appreciated!",2020-09-16T09:26:19.000Z
631b303774b46bf77a23699a,73,150311,gp:AOqpTOFXyJY6xuxwMjX7RbAg0G7WYqv5894dvCdSdJTj14AfKVlVgeROoqikwBnbvgVDv6w6UQeL3gjwYS360A,Cosa mallender,https://play-lh.googleusercontent.com/a-/AOh14Gi9YTjJOt8yl0_MyBY2PBzZUUjecPn05x7xuENw,"Great! I only give it 3 stars because I don't trust this app with my privacy, and the algorithm is a bit strange. Like I'll watch and interact with a video and it'll never show up on my fyp again. And pay your creators on a percentage based rather than a specific amount! Other than that pretty cool app.",3,217,23.3.4,2022-02-27T23:07:49.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-06T12:43:13.000Z
631b303774b46bf77a23699b,74,146444,gp:AOqpTOEUXGiR4zr11G8vz2L1TfChICP4dsAdpvyYhyjiJwfpqhA_U4Uu36mCy1WiJlMzxYcWrJQF-hGGX8V5ow,Angel Wolfie,https://play-lh.googleusercontent.com/a-/AOh14GjjfCrbdIv_DYhf7bATMir1QklRYrG_WAqFJaJC,give me the repost feature,1,4552,23.4.4,2022-02-28T20:27:31.000Z,"Hi, thanks for the high rating. TikTok team will continue to work hard to bring you a better experience. Your support is highly appreciated! Thanks, TikTok Team.",2021-05-13T04:33:37.000Z
631b303774b46bf77a23699c,75,144963,gp:AOqpTOE_1C9IzuzSe3bhpKJsqy2C4cjfzMr3I36kLQ0iq-AH8nTqx3geBDv-5NRlwAftVgmc1XGEpMVOxcSQpA,Shauntae Harvey,https://play-lh.googleusercontent.com/a/AATXAJyE_IIemMUGUVAG161FhN2lfe6W6GbzmYcEe4oB=mo,"This was an amazing app when it first hit. It's still pretty good but between the boogus hits for some of the creators. They really need to get humans working reports. Also need to find a way to hold other people responsible. They have changed alot because people ain't watching what they kids doing. Make this app for strictly adults or hold the parents responsible. Allow for creators to express who they are. But for the most part it's a pretty good app.",3,2507,23.4.4,2022-03-01T05:20:09.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-06T12:46:44.000Z
631b303774b46bf77a23699d,76,139089,gp:AOqpTOGU9ELg12-M7m6NxHXoR0z0K95EHskGiii5PElqMnjQ0Vn3YOg2jLc3niJ53EfUjD83ORBQuF9rjcw_MQ,NarwhalWrath,https://play-lh.googleusercontent.com/a-/AOh14GgKvkIe61m0f12iFyrl3fHRWSGUI7DhSvpnmeuG,"Tiktok was great until the day the playback audio just stopped working. I have tried updates and reinstallation; permissions are all there, and it actively says it is recording w/ the mic, but still, there is no audio in the preview. I have no idea what's wrong with the thing but it is annoying as hell.",2,191,23.4.4,2022-03-02T12:28:54.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:47:27.000Z
631b303774b46bf77a23699e,77,138189,gp:AOqpTOHp13cwbeb3RhsTReCfhrUkYKJgYeHt8H9MidngO1yKRMoeD3DyOSmQrO6nvCBKjNGuwd_13j3GbabN_w,Bradi Harris,https://play-lh.googleusercontent.com/a-/AOh14Gidw6020XzfkFWkeBNVk9H0gJZcPy3xwqr_zGgE,"I have has this app since 2019. I will admit I love it but this new update is horrible. The inbox has changed so much and It took me 5 minutes to understand it. That and then new update to the videos where the caption and hearts scroll on the side. It just looks weird and annoying to have in the corner if the video. But mostly the inbox. Like I said. It's so un needed. I liked the old one and if you have it you will understand to. I really can't describe my dislike for it.",3,5464,23.5.1,2022-03-02T16:42:40.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-06T12:41:30.000Z
631b303774b46bf77a23699f,78,136971,gp:AOqpTOGidcGSPKXD4GizUS46EgeQV07b5FxdSOtJgbYgiRETtzTCc0UL-IJoNu9sFz8JFNMlTdA5esNTzVcegA,Esther the dork,https://play-lh.googleusercontent.com/a-/AOh14GgGq7604GItb49_ABjdwznL_44Mz5B9vtSTj7LuGA,"Really good app! Everything's working well except for one thing. The sounds take forever to load when trying to make a video. But overall that, wonderful app, I love it!",4,53,23.5.1,2022-03-03T01:21:58.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:47:41.000Z
631b303774b46bf77a2369a0,79,136593,gp:AOqpTOFjPzi8qq1j4a5pYZSaoelEdyv8gQ5k8nZjxgbmi-oN4SiR6qVLXhRUzzAKYMJyg7jwexnlxpK06wGVnw,Taylor Zarovsky,https://play-lh.googleusercontent.com/a/AATXAJydQ1GJ0PMFUiclc-0U3f6xJJrangIctoPUMcoC=mo,"This app was good til recently. When I get rid of the original sounds to my videos, it uploads my videos with the original sound anyways, which is so annoying. TikTok, do better. You are ruining the app with constant updates, and it's obvious by the amount of bad reviews. I'll give a 2 star, but that's it til you fix the app.",2,202,23.4.4,2022-03-03T03:35:58.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:46:26.000Z
631b303774b46bf77a2369a1,80,134952,gp:AOqpTOGrimzu2iTm-AbLcSRq5_duiBAXVjSO9l04T-p2XZN_Ns8cK7erQoM46KlQCCHjdyPzD9ZPHzrNqeCSLA,Zoey Salerno,https://play-lh.googleusercontent.com/a-/AOh14GgZQe1gtQ5K332glTzKii3oeWisx9s4HztQ4RXzIw,"I love this app so much. I gave it 5 stars because it is so good. I did have one problem using it tho, it won't let me update! I have 0 idea how to update it, so I can't use the 10 minute videos, or the text to speech. If you could figure out what's happening or tell me how to update it that would be great!",5,145,23.4.4,2022-03-03T12:27:37.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:43:58.000Z
631b303774b46bf77a2369a2,81,132130,gp:AOqpTOE0GujX0Id_j0__Jju13jxC4JGJsLOZ-QUPMC1psnYZg6znQKSncuKuaVKWsLu84h7pLc01b17ARTxVjQ,shafiq xhan,https://play-lh.googleusercontent.com/a-/AOh14GiovZpaj3Cb8Zz14KDeiSGXCpo-RdaxpBVGMC1T1w,"The app is wonderful. Other than the fact that it needs to stop forcing live videos on me . my foryou pagesuddenly has become completely irrelevant to the content. I like and even opposite of the content I'd usually veiw . Tiktok constantly unfreezes my device.i would give it a 5 star rating but tiktok needs to fix this . thanking you",5,9059,23.4.4,2022-03-04T05:20:30.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2021-02-23T03:17:01.000Z
631b303774b46bf77a2369a3,82,121518,gp:AOqpTOEInr3vllrxuLd4LaJvSOBwSQygmyR1FXk4lb2BtVia3x5kEgXSOua8NmfQp0naSrQDATgnRT_SNwy6Fg,Never Ever,https://play-lh.googleusercontent.com/a-/AOh14GiLLEWrkq5et0ieHhE5DjzOxb5TbYrRRqhWhj2HmQ,"I really like the app but I always have some loading issues. Like for me when I go to add something to my my favortites I scroll down all I see is the profiles not showing up and sometimes I have to restart the app and today they aren't showing up at all. Hopefully it goes back to normal.",3,159,23.5.3,2022-03-06T16:33:49.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2021-11-16T03:07:56.000Z
631b303774b46bf77a2369a4,83,120898,gp:AOqpTOHY9MNQgQxy0Bu542y92app0wvmIO8ZAVM3J83Tw_vzqeWRfaIcWiCWV9oXIMpo-EWil38HcINjE4cLmg,Lucas Nault,https://play-lh.googleusercontent.com/a-/AOh14GgOF9ZisxBx6GM4rAOGCwj69HS0X4tEpGQKshLz6A,"I like the app, but no real support. Suddenly the app updated and I no longer was given the option to DM friends videos from my FYP. When I hit share my friends list doesn't pop up, oddly I can share on messenger or Facebook through tiktok, but can't share in the actual app. I've gone through privacy settings, I've reinstalled the app, restarted my phone... Really everything. Reddit has a whole thread on this issue. In the app there is no where to talk to support its all generic q&a. Do better!",4,294,23.5.3,2022-03-06T20:20:06.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:43:32.000Z
631b303774b46bf77a2369a5,84,119749,gp:AOqpTOH3-mYxfcYswECkPixegil_nPwG7kUyOINpTtmhlUQhqvrIIi9pINxOCUQvUbRNx3ln00cFretSVgNDjQ,Ndileka Kafile,https://play-lh.googleusercontent.com/a/AATXAJyMt7EyYw2bGeEcS9Rg9Crqtvk2hIUP5EwuayeA=mo,"Good but a few changes can be made. 1) Can we be allowed to change the username whenever we want. 2)Create a new account with the same number as another account. Thank you. Otherwise I am more than satisfied with the app. It is fun and entertaining ,sometimes too entertaining.",4,6,22.4.5,2022-03-07T04:16:44.000Z,"Hi, thanks for the high rating. You do raise some good points! TikTok team will treat your suggestions with respect, and will continue to work hard to bring you a better experience! Your support is highly appreciated!",2020-10-01T02:50:18.000Z
631b303774b46bf77a2369a6,85,118041,gp:AOqpTOHQ6YNRwU9xjCvysyfx4yMr2yH_8bIlHrelsqOUTswI4rGXCL0RKbL6jCHhpC2MlZnv5HgjBO0mAToEPA,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Troppi ritardati, ancora",1,0,16.6.51,2022-03-07T13:16:53.000Z,"Hi, 

We apologize for the inconvenience caused. Please contact us through our app (go to your Profile page-top right button-Report a Problem). Your feedback is highly appreciated. Thanks for your support!",2018-10-25T03:42:45.000Z
631b303774b46bf77a2369a7,86,102015,gp:AOqpTOHe2JVdo113dn5hxOM2Rd9-ICxjHgA_tmvGtkw2D-qH4de3B38UQSeAz4cOdeRaOUdXYYs3l03eC_qKog,Nef,https://play-lh.googleusercontent.com/a-/AOh14GgmnIQTcEyfpEpruYe5hFf7h05sy1GRSGAkX35rbQ,"I never liked russian tiktok. I never wanted to see it. I would always scroll it without watching. I wouldn't comment on it, I wouldn't like it. I would tap 'not interested' whenever I saw it. My whole phone is in english. And now just because I'm currently in Russia all tiktoks I see are russian. Even in the search bar. Thank you Tiktok, now I will at least not waste my time on you.",1,200,23.5.3,2022-03-11T12:47:08.000Z,"Hi, thanks for choosing TikTok, your feed is personalized to you based on the videos you liked in the past. Be sure to like videos to see more similar ones and long tap Not interested that you don't want to see in your feed, which will quickly influence your feed with the stuff you want to see!",2021-08-04T04:00:27.000Z
631b303774b46bf77a2369a8,87,95630,gp:AOqpTOHbfocGsgRtlKp3AUQ5qNb1giPMPVSTPUlxxXZG8g3yj_Mt2P8prYvLanIXmzh_gHaT5pIt0z6IT6BhBg,Multidimensional,https://play-lh.googleusercontent.com/a-/AOh14Gj4LfNYWlbbdMlHwHTiOgU_qcsQzZWswTwGsjlYKSM,"To content creators reading the reviews, don't use this app, choose any other app to post your content, this app has been ruined by none other than Tiktok itself. Each update drastically changes the format and For You Page qualifications, and makes it impossible to get anything on the For You Page if it isn't posted on the spot, with *their* way of recording. (Video Editors, DO NOT USE THIS APP, PLEASE, your content will not be ""qualified"" for the For You Page if you post on this app.)",1,664,23.5.3,2022-03-13T02:11:43.000Z,"Hi, TikTok team will treat your suggestions with respect, and will continue to work hard to bring you a better experience! Your support is highly appreciated!",2020-06-24T00:03:51.000Z
631b303774b46bf77a2369a9,88,93338,gp:AOqpTOH0R5GgyQpWCp7V6WWrvZT75wPcrGjNwj2NeCnqC1-eAUGlvAZkDj_2j4BjEZBY9Camb2gjC_tHz_5v2A,sakib ovi,https://play-lh.googleusercontent.com/a-/AOh14Gitc2dCAqV_1MtS80e1h32J8_eFwRnCNZ6C63odDw,i love tiktok,5,0,23.4.4,2022-03-13T13:55:48.000Z,"Hi, Thanks for your valuable feedback!
Please contact us through our APP as following:
1. Go to your Profile page
2. Tap on the button on the top right corner
3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page",2019-05-15T04:34:21.000Z
631b303774b46bf77a2369aa,89,80569,gp:AOqpTOGiqNARWANydgtzrU0MHDWiFexN4uKJSDNieq6Psv5pyX_TV85q1O0CJ5OHa82StNAUXyWtu4DxZI5v6g,Zoe Johnson,https://play-lh.googleusercontent.com/a-/AOh14Gg3bsagYsTCdfPMfVADEgoFH_HCJdXS0_KqLPrx,"I love this app, I had a problem with it and they reached out and help me fix the problem",5,0,23.7.1,2022-03-16T22:52:05.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-23T11:43:57.000Z
631b303774b46bf77a2369ab,90,68052,gp:AOqpTOEbIQP7HTFQZQPCgBQz8Is_af-OHV2hCnqCDXq73TMjuke8lyajBSjlX91uV2z8xi0PRY51JDPmLfTgnQ,Lauren,https://play-lh.googleusercontent.com/a-/AOh14GgTzFaHKTpH2DMuS0VGohpJwKj3hLze6j-YuTuvc44,"I'm not getting notifications or they're majorly delayed from people I follow. Followed the instructions from support but it doesn't make a difference. Also it would be good to get notifs just from the people I follow",3,20,23.7.3,2022-03-19T20:00:11.000Z,"Hi, thanks for your valuable feedback! Please contact us through our app as following: 1.Go to your Profile page 2.Tap on the button on the top right corner 3.Choose ""Report a Problem"" on the ""Privacy and Settings"" page.",2020-01-17T04:55:22.000Z
631b303774b46bf77a2369ac,91,59624,gp:AOqpTOE-v8IDR1A7bphwlPCfHuZq3rat5nDetATNU0Z8nkx6xu8f4LA8HRKQfMMQxcqbnmCbxivv3bNAYlbxfQ,Kerri S,https://play-lh.googleusercontent.com/a-/AOh14GjnunWTmXI-LyTDiISr0WKH8ueVE1bwjPScAoA-WQ,"Absolutely shocking algorithm! I started a new account after deleting my old one and being away from it for ages. Came back to lots of rubbish, which then was loads of animal vids, especially dogs and I LOVED that! Have liked and followed a few human based accounts but not many and now all my animal videos have disappeared and all I'm getting are videos with kids or emotional rubbish... Now I remember why I deleted my old account.",2,313,23.7.3,2022-03-21T19:07:43.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-29T00:33:17.000Z
631b303774b46bf77a2369ad,92,59409,gp:AOqpTOH9cxLt2__uvSV_tkc4bnevbxpqfYQDX1BKogf56jE0TO1ejw_8VB2qK_HaBDRp1uBOUADznkWSBg5Pmg,Nezuk n0,https://play-lh.googleusercontent.com/a-/AOh14Gh0cAGjhP-m_lDMEeIGcGhG7I5TKH_RBZahGUjxRw,"This app used to be fun but then you added it to where you can post stories and updated the recording area to where there is no longer a blue like instead the length of the video goes around the little recording button which is annoying and makes it difficult and laggy while recording videos. Customer service is horrible as well. I have waited like 7 months for them to respond to am email thing about me wanting them to unban my account and they still haven't responded to it. DO BETTER.",2,3595,23.7.3,2022-03-21T21:16:03.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-29T00:29:26.000Z
631b303774b46bf77a2369ae,93,59332,gp:AOqpTOHk6Je9IkgJ73zqT7K9UsEW6UpOZpSZR_TvtStZZr5EI6JhLOWzyJ4RDgowBY3lXPwQ1XNoTwmSi9LRYA,Crystal Casey,https://play-lh.googleusercontent.com/a-/AOh14Gi5y4o2p2wjGx_1V51rOAjUk07DjsldOYTGg6yBO5M,"I usually love this app and have been using it for years so giving a low rating isn't what I wanna do but I don't know how else to get the help I need. Since the most recent update my camera won't focus properly it leaves all my videos under or over exposed to the point they look black or white. I don't wanna delete the app and lose my drafts but I can't seem to fix it any other way. Can anyone explain what's happening or how to fix it",1,2535,23.7.3,2022-03-21T22:07:59.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-29T00:31:41.000Z
631b303774b46bf77a2369af,94,58627,gp:AOqpTOFjPqenZnQS3beJeoU9Wg6ZYM-qVXRKR9rnPp4BAe-1sZx6TXDM2k17BYsxptjo_dqQE2J5PkpDTexWag,Your Local Kawi Potato 2.0,https://play-lh.googleusercontent.com/a-/AOh14GireUjRHSuGbJj9TIxzLdokOpGJ08JAm8iObiZW,Tiktok can you change the search thing? I hate it very much,1,4,23.6.4,2022-03-22T03:17:17.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-23T11:41:39.000Z
631b303774b46bf77a2369b0,95,58535,gp:AOqpTOGjXtea5yqCDvZLjuN5sbfr0oEvEhxDESQnHpG9bYYZGxJPM0mouV4ks2_Rma2SW4Jp6C-o2lJKKJycVg,Banichka,https://play-lh.googleusercontent.com/a-/AOh14GiS6o5upSFgWS_UbvEs4K0fXVmOvYViTL5nYvzxLw,"It's good",3,0,23.7.3,2022-03-22T03:54:10.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-25T01:18:11.000Z
631b303774b46bf77a2369b1,96,58482,gp:AOqpTOGOw2AVaMIK4Ie3L2eqTqrCo6mx7Y3PRsRrjUvuRr5J8ZYiDnvlVZC-uLFXw2yb33kSrj5RVZZO-WrfOw,JJJ Love,https://play-lh.googleusercontent.com/a-/AOh14GgeTJ_-TXXp4c4sOFr8peZYaTf7oaGVm6yVfnNU5g,"It's an entertaining app from time to time, but they're seriously an issue that needs to be addressed with the comments. There seems to be a problem when people are commenting and having back and forth conversations. Many times the comments go out of order. It just makes it harder for a newcomer to be able to follow the conversation properly. Please address this soon.",3,4042,23.7.3,2022-03-22T04:21:33.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-29T00:29:13.000Z
631b303774b46bf77a2369b2,97,58093,gp:AOqpTOFusV3DOC7oHHY0B2GLo_yiELEFyO7QDf6D4Ob6E164el06v9WN_OTAfNx8C-VbSPZ9MzrcmdnPryt48A,Jusly,https://play-lh.googleusercontent.com/a-/AOh14GgM4StXiExCAGWS6w4H0xNHXPjiEQdU_FuFpjQsaw,"i love the app! but i have 2 problems: 1. people can't save my posts even if i have it turned on (this is a common problem for german users as far as I'm aware) 2. that's not really a problem more of a request, I'd find it very cool if putting your videos into playlist would be accessible for everyone!! :)",5,236,23.7.3,2022-03-22T06:40:46.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-29T00:33:06.000Z
631b303774b46bf77a2369b3,98,55937,gp:AOqpTOHfS1lmEktOfb5ftMnjJRekRvuGZG_VhH18N1W8TfMqlk9lbzudtJvnRf90GeTA-BEGV0oee0x4OibzXA,Joshua Owens,https://play-lh.googleusercontent.com/a-/AOh14GiaMl76yJao3G-m0SC30JvoIkmqBj76qCoZ50SvzyA,"Great App but the Report and Review process needs some fine tuning. Case in point, I flagged several breast feeding videos that clearly exposed nipples but were not removed but they ban profiles that don't do these types of videos. Developers you really need to take another look at your Report/Review process. Kids are watching these videos and you're not removing them when they are reported and in clear violation of your policies",2,234,23.7.3,2022-03-22T18:04:13.000Z,"Hi, sorry for the unpleasant experience. We are trying to improve our review mechanism and provide good content. Please contact us through our app and provide the link of the video you reported. We will reduce such content accordingly. Thanks, TikTok Team.",2022-03-29T00:32:44.000Z
631b303774b46bf77a2369b4,99,55324,gp:AOqpTOFSUpzUMipWgtfbfXeE9Hf8klm7Cu1Gf-oTD3SJrNE1TLjydk_sda8RxcZvqPV2pfr2LC4N13rY_G4fGA,Lissy,https://play-lh.googleusercontent.com/a-/AOh14Giq4CMxPXsptjbsU5_wScHMPPMXA81URgSkPRSy,"I love the app ut keeps me busy. But when I was trying to send a message to my friend, the message failed. So I kept Uninstalling and reinstalling. And it still said my messages were failing. Sometimes the app just bugs me. And it glitches, saying that I have no direct messages or only this amount of people I have direct messages with. Please fix this tiktok. But other wise I love the app. Sometimes I just have to close the app. And it works.",4,10146,23.7.3,2022-03-22T23:06:01.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-29T00:32:13.000Z
631b303774b46bf77a2369b5,100,50784,gp:AOqpTOF69R4ARRSXe_G8FMnAZ32SAcIiyxae4tdIxBct7kSm7wefmtWfUEd7vF7dF_otR6qRVeUbdPi7l316Lw,RAWR !!!!,https://play-lh.googleusercontent.com/a-/AOh14GhM6pHo9vtrwRBUXO_QpUwzW53c_47x9Lyy6e-U,Iove TikTok but they are a bit strict when I t comes to video games,5,0,23.5.3,2022-03-24T02:45:07.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-25T01:12:27.000Z
631b303774b46bf77a2369b6,101,50688,gp:AOqpTOGDw3bvHrEwVmVH94je3cMdxrg-GHIgjByqa0HNcqTIGTHiIQTo8pDTKlSpiuejBWLAn8DLYNIgfQHMkQ,Owiti Ogul,https://play-lh.googleusercontent.com/a-/AOh14GiQRClih0x8wCF8pM4B7ZiljctM3YcMhpplY1yT,For some reason some tik toks are frozen and have a black screen,3,0,19.2.41,2022-03-24T03:26:33.000Z,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback, thanks for your support!",2020-09-03T05:39:43.000Z
